1619167925.7330563 96.79045170659116 441.6954243018104 -8.2392142779235
1619167925.77985 97.82240894001268 441.30544574127157 -8.37743838219333
1619167925.8111682 96.79045170659116 441.6954243018104 -8.2392142779235
1619167925.8395052 83.07424348846061 445.7151930787142 -6.478076353499071
1619167925.8711088 102.39445912217268 440.6752839257332 -8.929834787575214
1619167925.9021206 102.39445912217268 440.6752839257332 -8.929834787575214
1619167925.9307427 102.39445912217268 440.6752839257332 -8.929834787575214
1619167925.955623 102.39445912217268 440.6752839257332 -8.929834787575214
1619167925.9806182 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.0046465 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.025791 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.0460587 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.0677364 97.82240894001268 441.30544574127157 -8.37743838219333
1619167926.0888944 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.1122923 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.1367466 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.1583478 97.82240894001268 441.30544574127157 -8.37743838219333
1619167926.1820905 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.2050092 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.223521 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.244781 97.82240894001268 441.30544574127157 -8.37743838219333
1619167926.2658768 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.287782 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.3089032 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.3301303 97.82240894001268 441.30544574127157 -8.37743838219333
1619167926.3528388 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.3761544 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.3949373 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.4308422 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.4547215 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.4905756 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.5371072 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.5638442 96.79045170659116 441.6954243018104 -8.2392142779235
1619167926.6009834 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.6267009 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.6614354 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.693529 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.7233486 102.39445912217268 440.6752839257332 -8.929834787575214
1619167926.7726657 92.19660833531995 442.2487364181271 -7.685336297642393
1619167926.7950065 78.62438896796097 446.0472655172155 -5.947790173111505
